id,time,x,y
dynamic,73320,1.57066e+11,2.12621e+09
planet,73380,1.49584e+11,2.18518e+09
dynamic,73380,1.57066e+11,2.12795e+09
planet,73440,1.49584e+11,2.18697e+09
dynamic,73440,1.57065e+11,2.12969e+09
planet,73500,1.49584e+11,2.18875e+09
dynamic,73500,1.57065e+11,2.13143e+09
planet,73560,1.49584e+11,2.19054e+09
dynamic,73560,1.57065e+11,2.13317e+09
planet,73620,1.49584e+11,2.19233e+09
dynamic,73620,1.57065e+11,2.13491e+09
planet,73680,1.49584e+11,2.19411e+09
dynamic,73680,1.57065e+11,2.13665e+09
planet,73740,1.49584e+11,2.1959e+09
dynamic,73740,1.57065e+11,2.13839e+09
planet,73800,1.49584e+11,2.19768e+09
dynamic,73800,1.57065e+11,2.14013e+09
planet,73860,1.49584e+11,2.19947e+09
dynamic,73860,1.57065e+11,2.14187e+09
planet,73920,1.49584e+11,2.20126e+09
dynamic,73920,1.57065e+11,2.14361e+09
planet,73980,1.49584e+11,2.20304e+09
dynamic,73980,1.57065e+11,2.14535e+09
planet,74040,1.49584e+11,2.20483e+09
dynamic,74040,1.57065e+11,2.14709e+09
planet,74100,1.49584e+11,2.20662e+09
dynamic,74100,1.57065e+11,2.14883e+09
planet,74160,1.49584e+11,2.2084e+09
dynamic,74160,1.57065e+11,2.15057e+09
planet,74220,1.49584e+11,2.21019e+09
dynamic,74220,1.57065e+11,2.15231e+09
planet,74280,1.49584e+11,2.21198e+09
dynamic,74280,1.57065e+11,2.15405e+09
planet,74340,1.49584e+11,2.21376e+09
dynamic,74340,1.57065e+11,2.15579e+09
planet,74400,1.49584e+11,2.21555e+09
dynamic,74400,1.57065e+11,2.15753e+09
planet,74460,1.49584e+11,2.21734e+09
dynamic,74460,1.57065e+11,2.15927e+09
planet,74520,1.49584e+11,2.21912e+09
dynamic,74520,1.57065e+11,2.16101e+09
planet,74580,1.49583e+11,2.22091e+09
dynamic,74580,1.57065e+11,2.16275e+09
planet,74640,1.49583e+11,2.2227e+09
dynamic,74640,1.57065e+11,2.16449e+09
planet,74700,1.49583e+11,2.22448e+09
dynamic,74700,1.57065e+11,2.16623e+09
planet,74760,1.49583e+11,2.22627e+09
dynamic,74760,1.57065e+11,2.16797e+09
planet,74820,1.49583e+11,2.22806e+09
dynamic,74820,1.57065e+11,2.16971e+09
planet,74880,1.49583e+11,2.22984e+09
dynamic,74880,1.57065e+11,2.17145e+09
planet,74940,1.49583e+11,2.23163e+09
dynamic,74940,1.57065e+11,2.17319e+09
planet,75000,1.49583e+11,2.23342e+09
dynamic,75000,1.57065e+11,2.17493e+09
planet,75060,1.49583e+11,2.2352e+09
dynamic,75060,1.57065e+11,2.17667e+09
planet,75120,1.49583e+11,2.23699e+09
dynamic,75120,1.57065e+11,2.17841e+09
planet,75180,1.49583e+11,2.23878e+09
dynamic,75180,1.57065e+11,2.18015e+09
planet,75240,1.49583e+11,2.24056e+09
dynamic,75240,1.57065e+11,2.18189e+09
planet,75300,1.49583e+11,2.24235e+09
dynamic,75300,1.57065e+11,2.18363e+09
planet,75360,1.49583e+11,2.24414e+09
dynamic,75360,1.57065e+11,2.18537e+09
planet,75420,1.49583e+11,2.24592e+09
dynamic,75420,1.57065e+11,2.18711e+09
planet,75480,1.49583e+11,2.24771e+09
dynamic,75480,1.57065e+11,2.18885e+09
planet,75540,1.49583e+11,2.2495e+09
dynamic,75540,1.57065e+11,2.19059e+09
planet,75600,1.49583e+11,2.25128e+09
dynamic,75600,1.57065e+11,2.19233e+09
planet,75660,1.49583e+11,2.25307e+09
dynamic,75660,1.57065e+11,2.19407e+09
planet,75720,1.49583e+11,2.25486e+09
dynamic,75720,1.57065e+11,2.19581e+09
planet,75780,1.49583e+11,2.25664e+09
dynamic,75780,1.57065e+11,2.19755e+09
planet,75840,1.49583e+11,2.25843e+09
dynamic,75840,1.57065e+11,2.19929e+09
planet,75900,1.49583e+11,2.26022e+09
dynamic,75900,1.57064e+11,2.20103e+09
planet,75960,1.49583e+11,2.262e+09
dynamic,75960,1.57064e+11,2.20277e+09
planet,76020,1.49583e+11,2.26379e+09
dynamic,76020,1.57064e+11,2.20451e+09
planet,76080,1.49583e+11,2.26558e+09
dynamic,76080,1.57064e+11,2.20625e+09
planet,76140,1.49583e+11,2.26736e+09
dynamic,76140,1.57064e+11,2.20799e+09
planet,76200,1.49583e+11,2.26915e+09
dynamic,76200,1.57064e+11,2.20973e+09
planet,76260,1.49583e+11,2.27094e+09
dynamic,76260,1.57064e+11,2.21147e+09
planet,76320,1.49583e+11,2.27272e+09
dynamic,76320,1.57064e+11,2.21321e+09
planet,76380,1.49583e+11,2.27451e+09
dynamic,76380,1.57064e+11,2.21495e+09
planet,76440,1.49583e+11,2.2763e+09
dynamic,76440,1.57064e+11,2.21669e+09
planet,76500,1.49583e+11,2.27808e+09
dynamic,76500,1.57064e+11,2.21843e+09
planet,76560,1.49583e+11,2.27987e+09
dynamic,76560,1.57064e+11,2.22017e+09
planet,76620,1.49583e+11,2.28166e+09
dynamic,76620,1.57064e+11,2.22191e+09
planet,76680,1.49583e+11,2.28344e+09
dynamic,76680,1.57064e+11,2.22365e+09
planet,76740,1.49583e+11,2.28523e+09
dynamic,76740,1.57064e+11,2.22539e+09
planet,76800,1.49582e+11,2.28701e+09
dynamic,76800,1.57064e+11,2.22713e+09
planet,76860,1.49582e+11,2.2888e+09
dynamic,76860,1.57064e+11,2.22886e+09
planet,76920,1.49582e+11,2.29059e+09
dynamic,76920,1.57064e+11,2.2306e+09
planet,76980,1.49582e+11,2.29237e+09
dynamic,76980,1.57064e+11,2.23234e+09
planet,77040,1.49582e+11,2.29416e+09
dynamic,77040,1.57064e+11,2.23408e+09
planet,77100,1.49582e+11,2.29595e+09
dynamic,77100,1.57064e+11,2.23582e+09
planet,77160,1.49582e+11,2.29773e+09
dynamic,77160,1.57064e+11,2.23756e+09
planet,77220,1.49582e+11,2.29952e+09
dynamic,77220,1.57064e+11,2.2393e+09
planet,77280,1.49582e+11,2.30131e+09
dynamic,77280,1.57064e+11,2.24104e+09
planet,77340,1.49582e+11,2.30309e+09
dynamic,77340,1.57064e+11,2.24278e+09
planet,77400,1.49582e+11,2.30488e+09
dynamic,77400,1.57064e+11,2.24452e+09
planet,77460,1.49582e+11,2.30667e+09
dynamic,77460,1.57064e+11,2.24626e+09
planet,77520,1.49582e+11,2.30845e+09
dynamic,77520,1.57064e+11,2.248e+09
planet,77580,1.49582e+11,2.31024e+09
dynamic,77580,1.57064e+11,2.24974e+09
planet,77640,1.49582e+11,2.31203e+09
dynamic,77640,1.57064e+11,2.25148e+09
planet,77700,1.49582e+11,2.31381e+09
dynamic,77700,1.57064e+11,2.25322e+09
planet,77760,1.49582e+11,2.3156e+09
dynamic,77760,1.57064e+11,2.25496e+09
planet,77820,1.49582e+11,2.31739e+09
dynamic,77820,1.57064e+11,2.2567e+09
planet,77880,1.49582e+11,2.31917e+09
dynamic,77880,1.57064e+11,2.25844e+09
planet,77940,1.49582e+11,2.32096e+09
dynamic,77940,1.57064e+11,2.26018e+09
planet,78000,1.49582e+11,2.32275e+09
dynamic,78000,1.57064e+11,2.26192e+09
planet,78060,1.49582e+11,2.32453e+09
dynamic,78060,1.57064e+11,2.26366e+09
planet,78120,1.49582e+11,2.32632e+09
dynamic,78120,1.57064e+11,2.2654e+09
planet,78180,1.49582e+11,2.32811e+09
dynamic,78180,1.57064e+11,2.26714e+09
planet,78240,1.49582e+11,2.32989e+09
dynamic,78240,1.57064e+11,2.26888e+09
planet,78300,1.49582e+11,2.33168e+09
dynamic,78300,1.57063e+11,2.27062e+09
planet,78360,1.49582e+11,2.33347e+09
dynamic,78360,1.57063e+11,2.27236e+09
planet,78420,1.49582e+11,2.33525e+09
dynamic,78420,1.57063e+11,2.2741e+09
planet,78480,1.49582e+11,2.33704e+09
dynamic,78480,1.57063e+11,2.27584e+09
planet,78540,1.49582e+11,2.33883e+09
dynamic,78540,1.57063e+11,2.27758e+09
planet,78600,1.49582e+11,2.34061e+09
dynamic,78600,1.57063e+11,2.27932e+09
planet,78660,1.49582e+11,2.3424e+09
dynamic,78660,1.57063e+11,2.28106e+09
planet,78720,1.49582e+11,2.34419e+09
dynamic,78720,1.57063e+11,2.2828e+09
planet,78780,1.49582e+11,2.34597e+09
dynamic,78780,1.57063e+11,2.28454e+09
planet,78840,1.49582e+11,2.34776e+09
dynamic,78840,1.57063e+11,2.28628e+09
planet,78900,1.49582e+11,2.34955e+09
dynamic,78900,1.57063e+11,2.28802e+09
planet,78960,1.49582e+11,2.35133e+09
dynamic,78960,1.57063e+11,2.28976e+09
planet,79020,1.49581e+11,2.35312e+09
dynamic,79020,1.57063e+11,2.2915e+09
planet,79080,1.49581e+11,2.35491e+09
dynamic,79080,1.57063e+11,2.29324e+09
planet,79140,1.49581e+11,2.35669e+09
dynamic,79140,1.57063e+11,2.29498e+09
planet,79200,1.49581e+11,2.35848e+09
dynamic,79200,1.57063e+11,2.29672e+09
planet,79260,1.49581e+11,2.36026e+09
dynamic,79260,1.57063e+11,2.29846e+09
planet,79320,1.49581e+11,2.36205e+09
dynamic,79320,1.57063e+11,2.3002e+09
planet,79380,1.49581e+11,2.36384e+09
dynamic,79380,1.57063e+11,2.30194e+09
planet,79440,1.49581e+11,2.36562e+09
dynamic,79440,1.57063e+11,2.30368e+09
planet,79500,1.49581e+11,2.36741e+09
dynamic,79500,1.57063e+11,2.30542e+09
planet,79560,1.49581e+11,2.3692e+09
dynamic,79560,1.57063e+11,2.30716e+09
planet,79620,1.49581e+11,2.37098e+09
dynamic,79620,1.57063e+11,2.3089e+09
planet,79680,1.49581e+11,2.37277e+09
dynamic,79680,1.57063e+11,2.31064e+09
planet,79740,1.49581e+11,2.37456e+09
dynamic,79740,1.57063e+11,2.31238e+09
planet,79800,1.49581e+11,2.37634e+09
dynamic,79800,1.57063e+11,2.31412e+09
planet,79860,1.49581e+11,2.37813e+09
dynamic,79860,1.57063e+11,2.31586e+09
planet,79920,1.49581e+11,2.37992e+09
dynamic,79920,1.57063e+11,2.3176e+09
planet,79980,1.49581e+11,2.3817e+09
dynamic,79980,1.57063e+11,2.31934e+09
planet,80040,1.49581e+11,2.38349e+09
dynamic,80040,1.57063e+11,2.32108e+09
planet,80100,1.49581e+11,2.38528e+09
dynamic,80100,1.57063e+11,2.32281e+09
planet,80160,1.49581e+11,2.38706e+09
dynamic,80160,1.57063e+11,2.32455e+09
planet,80220,1.49581e+11,2.38885e+09
dynamic,80220,1.57063e+11,2.32629e+09
planet,80280,1.49581e+11,2.39064e+09
dynamic,80280,1.57063e+11,2.32803e+09
planet,80340,1.49581e+11,2.39242e+09
dynamic,80340,1.57063e+11,2.32977e+09
planet,80400,1.49581e+11,2.39421e+09
dynamic,80400,1.57063e+11,2.33151e+09
planet,80460,1.49581e+11,2.396e+09
dynamic,80460,1.57063e+11,2.33325e+09
planet,80520,1.49581e+11,2.39778e+09
dynamic,80520,1.57063e+11,2.33499e+09
planet,80580,1.49581e+11,2.39957e+09
dynamic,80580,1.57063e+11,2.33673e+09
planet,80640,1.49581e+11,2.40136e+09
dynamic,80640,1.57062e+11,2.33847e+09
planet,80700,1.49581e+11,2.40314e+09
dynamic,80700,1.57062e+11,2.34021e+09
planet,80760,1.49581e+11,2.40493e+09
dynamic,80760,1.57062e+11,2.34195e+09
planet,80820,1.49581e+11,2.40672e+09
dynamic,80820,1.57062e+11,2.34369e+09
planet,80880,1.49581e+11,2.4085e+09
dynamic,80880,1.57062e+11,2.34543e+09
planet,80940,1.49581e+11,2.41029e+09
dynamic,80940,1.57062e+11,2.34717e+09
planet,81000,1.49581e+11,2.41208e+09
dynamic,81000,1.57062e+11,2.34891e+09
planet,81060,1.49581e+11,2.41386e+09
dynamic,81060,1.57062e+11,2.35065e+09
planet,81120,1.4958e+11,2.41565e+09
dynamic,81120,1.57062e+11,2.35239e+09
planet,81180,1.4958e+11,2.41744e+09
dynamic,81180,1.57062e+11,2.35413e+09
planet,81240,1.4958e+11,2.41922e+09
dynamic,81240,1.57062e+11,2.35587e+09
planet,81300,1.4958e+11,2.42101e+09
dynamic,81300,1.57062e+11,2.35761e+09
planet,81360,1.4958e+11,2.42279e+09
dynamic,81360,1.57062e+11,2.35935e+09
planet,81420,1.4958e+11,2.42458e+09
dynamic,81420,1.57062e+11,2.36109e+09
planet,81480,1.4958e+11,2.42637e+09
dynamic,81480,1.57062e+11,2.36283e+09
planet,81540,1.4958e+11,2.42815e+09
dynamic,81540,1.57062e+11,2.36457e+09
planet,81600,1.4958e+11,2.42994e+09
dynamic,81600,1.57062e+11,2.36631e+09
planet,81660,1.4958e+11,2.43173e+09
dynamic,81660,1.57062e+11,2.36805e+09
planet,81720,1.4958e+11,2.43351e+09
dynamic,81720,1.57062e+11,2.36979e+09
planet,81780,1.4958e+11,2.4353e+09
dynamic,81780,1.57062e+11,2.37153e+09
planet,81840,1.4958e+11,2.43709e+09
dynamic,81840,1.57062e+11,2.37327e+09
planet,81900,1.4958e+11,2.43887e+09
dynamic,81900,1.57062e+11,2.37501e+09
planet,81960,1.4958e+11,2.44066e+09
dynamic,81960,1.57062e+11,2.37675e+09
planet,82020,1.4958e+11,2.44245e+09
dynamic,82020,1.57062e+11,2.37849e+09
planet,82080,1.4958e+11,2.44423e+09
dynamic,82080,1.57062e+11,2.38023e+09
planet,82140,1.4958e+11,2.44602e+09
dynamic,82140,1.57062e+11,2.38197e+09
planet,82200,1.4958e+11,2.44781e+09
dynamic,82200,1.57062e+11,2.38371e+09
planet,82260,1.4958e+11,2.44959e+09
dynamic,82260,1.57062e+11,2.38545e+09
planet,82320,1.4958e+11,2.45138e+09
dynamic,82320,1.57062e+11,2.38719e+09
planet,82380,1.4958e+11,2.45317e+09
dynamic,82380,1.57062e+11,2.38893e+09
planet,82440,1.4958e+11,2.45495e+09
dynamic,82440,1.57062e+11,2.39067e+09
planet,82500,1.4958e+11,2.45674e+09
dynamic,82500,1.57062e+11,2.39241e+09
planet,82560,1.4958e+11,2.45853e+09
dynamic,82560,1.57062e+11,2.39415e+09
planet,82620,1.4958e+11,2.46031e+09
dynamic,82620,1.57062e+11,2.39589e+09
planet,82680,1.4958e+11,2.4621e+09
dynamic,82680,1.57062e+11,2.39763e+09
planet,82740,1.4958e+11,2.46389e+09
dynamic,82740,1.57062e+11,2.39937e+09
planet,82800,1.4958e+11,2.46567e+09
dynamic,82800,1.57062e+11,2.40111e+09
planet,82860,1.4958e+11,2.46746e+09
dynamic,82860,1.57062e+11,2.40285e+09
planet,82920,1.4958e+11,2.46925e+09
dynamic,82920,1.57061e+11,2.40459e+09
planet,82980,1.4958e+11,2.47103e+09
dynamic,82980,1.57061e+11,2.40633e+09
planet,83040,1.4958e+11,2.47282e+09
dynamic,83040,1.57061e+11,2.40807e+09
planet,83100,1.4958e+11,2.47461e+09
dynamic,83100,1.57061e+11,2.40981e+09
planet,83160,1.49579e+11,2.47639e+09
dynamic,83160,1.57061e+11,2.41154e+09
planet,83220,1.49579e+11,2.47818e+09
dynamic,83220,1.57061e+11,2.41328e+09
planet,83280,1.49579e+11,2.47996e+09
dynamic,83280,1.57061e+11,2.41502e+09
planet,83340,1.49579e+11,2.48175e+09
dynamic,83340,1.57061e+11,2.41676e+09
planet,83400,1.49579e+11,2.48354e+09
dynamic,83400,1.57061e+11,2.4185e+09
planet,83460,1.49579e+11,2.48532e+09
dynamic,83460,1.57061e+11,2.42024e+09
planet,83520,1.49579e+11,2.48711e+09
dynamic,83520,1.57061e+11,2.42198e+09
planet,83580,1.49579e+11,2.4889e+09
dynamic,83580,1.57061e+11,2.42372e+09
planet,83640,1.49579e+11,2.49068e+09
dynamic,83640,1.57061e+11,2.42546e+09
planet,83700,1.49579e+11,2.49247e+09
dynamic,83700,1.57061e+11,2.4272e+09
planet,83760,1.49579e+11,2.49426e+09
dynamic,83760,1.57061e+11,2.42894e+09
planet,83820,1.49579e+11,2.49604e+09
dynamic,83820,1.57061e+11,2.43068e+09
planet,83880,1.49579e+11,2.49783e+09
dynamic,83880,1.57061e+11,2.43242e+09
planet,83940,1.49579e+11,2.49962e+09
dynamic,83940,1.57061e+11,2.43416e+09
planet,84000,1.49579e+11,2.5014e+09
dynamic,84000,1.57061e+11,2.4359e+09
planet,84060,1.49579e+11,2.50319e+09
dynamic,84060,1.57061e+11,2.43764e+09
planet,84120,1.49579e+11,2.50498e+09
dynamic,84120,1.57061e+11,2.43938e+09
planet,84180,1.49579e+11,2.50676e+09
dynamic,84180,1.57061e+11,2.44112e+09
planet,84240,1.49579e+11,2.50855e+09
dynamic,84240,1.57061e+11,2.44286e+09
planet,84300,1.49579e+11,2.51034e+09
dynamic,84300,1.57061e+11,2.4446e+09
planet,84360,1.49579e+11,2.51212e+09
dynamic,84360,1.57061e+11,2.44634e+09
planet,84420,1.49579e+11,2.51391e+09
dynamic,84420,1.57061e+11,2.44808e+09
planet,84480,1.49579e+11,2.5157e+09
dynamic,84480,1.57061e+11,2.44982e+09
planet,84540,1.49579e+11,2.51748e+09
dynamic,84540,1.57061e+11,2.45156e+09
planet,84600,1.49579e+11,2.51927e+09
dynamic,84600,1.57061e+11,2.4533e+09
planet,84660,1.49579e+11,2.52106e+09
dynamic,84660,1.57061e+11,2.45504e+09
planet,84720,1.49579e+11,2.52284e+09
dynamic,84720,1.57061e+11,2.45678e+09
planet,84780,1.49579e+11,2.52463e+09
dynamic,84780,1.57061e+11,2.45852e+09
planet,84840,1.49579e+11,2.52642e+09
dynamic,84840,1.57061e+11,2.46026e+09
planet,84900,1.49579e+11,2.5282e+09
dynamic,84900,1.57061e+11,2.462e+09
planet,84960,1.49579e+11,2.52999e+09
dynamic,84960,1.57061e+11,2.46374e+09
planet,85020,1.49579e+11,2.53177e+09
dynamic,85020,1.57061e+11,2.46548e+09
planet,85080,1.49579e+11,2.53356e+09
dynamic,85080,1.57061e+11,2.46722e+09
planet,85140,1.49578e+11,2.53535e+09
dynamic,85140,1.5706e+11,2.46896e+09
planet,85200,1.49578e+11,2.53713e+09
dynamic,85200,1.5706e+11,2.4707e+09
planet,85260,1.49578e+11,2.53892e+09
dynamic,85260,1.5706e+11,2.47244e+09
planet,85320,1.49578e+11,2.54071e+09
dynamic,85320,1.5706e+11,2.47418e+09
planet,85380,1.49578e+11,2.54249e+09
dynamic,85380,1.5706e+11,2.47592e+09
planet,85440,1.49578e+11,2.54428e+09
dynamic,85440,1.5706e+11,2.47766e+09
planet,85500,1.49578e+11,2.54607e+09
dynamic,85500,1.5706e+11,2.4794e+09
planet,85560,1.49578e+11,2.54785e+09
dynamic,85560,1.5706e+11,2.48114e+09
planet,85620,1.49578e+11,2.54964e+09
dynamic,85620,1.5706e+11,2.48288e+09
planet,85680,1.49578e+11,2.55143e+09
dynamic,85680,1.5706e+11,2.48462e+09
planet,85740,1.49578e+11,2.55321e+09
dynamic,85740,1.5706e+11,2.48636e+09
planet,85800,1.49578e+11,2.555e+09
dynamic,85800,1.5706e+11,2.4881e+09
planet,85860,1.49578e+11,2.55679e+09
dynamic,85860,1.5706e+11,2.48984e+09
planet,85920,1.49578e+11,2.55857e+09
dynamic,85920,1.5706e+11,2.49158e+09
planet,85980,1.49578e+11,2.56036e+09
dynamic,85980,1.5706e+11,2.49331e+09
planet,86040,1.49578e+11,2.56215e+09
dynamic,86040,1.5706e+11,2.49505e+09
planet,86100,1.49578e+11,2.56393e+09
dynamic,86100,1.5706e+11,2.49679e+09
planet,86160,1.49578e+11,2.56572e+09
dynamic,86160,1.5706e+11,2.49853e+09
planet,86220,1.49578e+11,2.56751e+09
dynamic,86220,1.5706e+11,2.50027e+09
planet,86280,1.49578e+11,2.56929e+09
dynamic,86280,1.5706e+11,2.50201e+09
planet,86340,1.49578e+11,2.57108e+09
dynamic,86340,1.5706e+11,2.50375e+09
planet,86400,1.49578e+11,2.57287e+09
dynamic,86400,1.5706e+11,2.50549e+09
